PK,국가코드,날짜,일일 확진자,누적 확진자,일일 사망자,누적 사망자,일일 완치자,누적 완치자,사망률,완치율,인구수,발생률,사이트
274,AFG,2020-05-17,0,6402,0,168,,,2.624179944,,38928341,164.4560193,ourworldindata.org
273,AFG,2020-05-18,262,6664,1,169,,,2.536014406,,38928341,171.1863344,ourworldindata.org
272,AFG,2020-05-19,408,7072,4,173,,,2.446266968,,38928341,181.6671304,ourworldindata.org
271,AFG,2020-05-20,581,7653,5,178,,,2.325885274,,38928341,196.5919894,ourworldindata.org
270,AFG,2020-05-21,492,8145,9,187,,,2.295887047,,38928341,209.2305963,ourworldindata.org
269,AFG,2020-05-22,531,8676,6,193,,,2.224527432,,38928341,222.871044,ourworldindata.org
268,AFG,2020-05-23,540,9216,12,205,,,2.224392361,,38928341,236.7426857,ourworldindata.org
267,AFG,2020-05-24,782,9998,11,216,,,2.160432086,,38928341,256.830878,ourworldindata.org
266,AFG,2020-05-25,584,10582,2,218,,,2.06010206,,38928341,271.8328017,ourworldindata.org
265,AFG,2020-05-26,591,11173,1,219,,,1.960082341,,38928341,287.014543,ourworldindata.org
264,AFG,2020-05-27,658,11831,1,220,,,1.859521596,,38928341,303.9173953,ourworldindata.org
263,AFG,2020-05-28,625,12456,7,227,,,1.8224149,,38928341,319.9725362,ourworldindata.org
262,AFG,2020-05-29,580,13036,8,235,,,1.802700215,,38928341,334.871707,ourworldindata.org
261,AFG,2020-05-30,623,13659,11,246,,,1.801010323,,38928341,350.8754714,ourworldindata.org
260,AFG,2020-05-31,866,14525,3,249,,,1.714285714,,38928341,373.1214747,ourworldindata.org
259,AFG,2020-06-01,680,15205,8,257,,,1.690233476,,38928341,390.589468,ourworldindata.org
258,AFG,2020-06-02,545,15750,8,265,,,1.682539683,,38928341,404.5895508,ourworldindata.org
257,AFG,2020-06-03,759,16509,5,270,,,1.635471561,,38928341,424.086914,ourworldindata.org
256,AFG,2020-06-04,758,17267,24,294,,,1.702669833,,38928341,443.5585888,ourworldindata.org
255,AFG,2020-06-05,787,18054,6,300,,,1.661681622,,38928341,463.7752223,ourworldindata.org
254,AFG,2020-06-06,915,18969,9,309,,,1.628973588,,38928341,487.2799486,ourworldindata.org
253,AFG,2020-06-07,582,19551,18,327,,,1.672548719,,38928341,502.2304958,ourworldindata.org
252,AFG,2020-06-08,791,20342,30,357,,,1.754989677,,38928341,522.5498821,ourworldindata.org
251,AFG,2020-06-09,575,20917,12,369,,,1.764115313,,38928341,537.3206117,ourworldindata.org
250,AFG,2020-06-10,542,21459,15,384,,,1.789458968,,38928341,551.2436299,ourworldindata.org
249,AFG,2020-06-11,684,22143,21,405,,,1.829020458,,38928341,568.8143761,ourworldindata.org
248,AFG,2020-06-12,747,22890,21,426,,,1.861074705,,38928341,588.0034805,ourworldindata.org
247,AFG,2020-06-13,656,23546,20,446,,,1.894164614,,38928341,604.8549564,ourworldindata.org
246,AFG,2020-06-14,556,24102,5,451,,,1.871214007,,38928341,619.1376098,ourworldindata.org
245,AFG,2020-06-15,664,24766,20,471,,,1.901800856,,38928341,636.1945915,ourworldindata.org
244,AFG,2020-06-16,761,25527,7,478,,,1.872527128,,38928341,655.7433311,ourworldindata.org
243,AFG,2020-06-17,783,26310,13,491,,,1.866210566,,38928341,675.8572116,ourworldindata.org
242,AFG,2020-06-18,564,26874,13,504,,,1.87541862,,38928341,690.3453707,ourworldindata.org
241,AFG,2020-06-19,658,27532,42,546,,,1.983146884,,38928341,707.2482231,ourworldindata.org
240,AFG,2020-06-20,346,27878,2,548,,,1.965707727,,38928341,716.1363491,ourworldindata.org
239,AFG,2020-06-21,546,28424,21,569,,,2.00182944,,38928341,730.1621202,ourworldindata.org
238,AFG,2020-06-22,409,28833,12,581,,,2.015052197,,38928341,740.6686044,ourworldindata.org
237,AFG,2020-06-23,310,29143,17,598,,,2.051950726,,38928341,748.6319543,ourworldindata.org
236,AFG,2020-06-24,338,29481,20,618,,,2.096265391,,38928341,757.3145745,ourworldindata.org
235,AFG,2020-06-25,234,29715,21,639,,,2.150429076,,38928341,763.3256192,ourworldindata.org
234,AFG,2020-06-26,460,30175,36,675,,,2.236951118,,38928341,775.142203,ourworldindata.org
233,AFG,2020-06-27,276,30451,8,683,,,2.242947686,,38928341,782.2321532,ourworldindata.org
232,AFG,2020-06-28,165,30616,20,703,,,2.296185001,,38928341,786.4707104,ourworldindata.org
231,AFG,2020-06-29,351,30967,18,721,,,2.328284948,,38928341,795.4872775,ourworldindata.org
230,AFG,2020-06-30,271,31238,12,733,,,2.346501056,,38928341,802.4487866,ourworldindata.org
229,AFG,2020-07-01,279,31517,13,746,,,2.366976552,,38928341,809.6158015,ourworldindata.org
228,AFG,2020-07-02,319,31836,28,774,,,2.431209951,,38928341,817.8103454,ourworldindata.org
227,AFG,2020-07-03,186,32022,33,807,,,2.520142402,,38928341,822.5883554,ourworldindata.org
226,AFG,2020-07-04,302,32324,12,819,,,2.533721074,,38928341,830.3461994,ourworldindata.org
225,AFG,2020-07-05,348,32672,7,826,,,2.528158668,,38928341,839.2857019,ourworldindata.org
224,AFG,2020-07-06,279,32951,38,864,,,2.622075203,,38928341,846.4527168,ourworldindata.org
223,AFG,2020-07-07,433,33384,56,920,,,2.755811167,,38928341,857.5757184,ourworldindata.org
222,AFG,2020-07-08,210,33594,16,936,,,2.786211824,,38928341,862.9702458,ourworldindata.org
221,AFG,2020-07-09,59,33653,1,937,,,2.784298577,,38928341,864.4858511,ourworldindata.org
220,AFG,2020-07-10,255,33908,20,957,,,2.82234281,,38928341,871.0363486,ourworldindata.org
219,AFG,2020-07-11,458,34366,37,994,,,2.892393645,,38928341,882.8015558,ourworldindata.org
218,AFG,2020-07-12,85,34451,16,1010,,,2.931700096,,38928341,884.985055,ourworldindata.org
217,AFG,2020-07-13,0,34451,0,1010,,,2.931700096,,38928341,884.985055,ourworldindata.org
216,AFG,2020-07-14,4,34455,2,1012,,,2.937164417,,38928341,885.0878079,ourworldindata.org
215,AFG,2020-07-15,285,34740,33,1045,,,3.008059873,,38928341,892.4089521,ourworldindata.org
214,AFG,2020-07-16,254,34994,49,1094,,,3.126250214,,38928341,898.9337614,ourworldindata.org
213,AFG,2020-07-17,76,35070,21,1115,,,3.179355575,,38928341,900.8860665,ourworldindata.org
212,AFG,2020-07-18,219,35289,32,1147,,,3.250304628,,38928341,906.5117879,ourworldindata.org
211,AFG,2020-07-19,12,35301,17,1164,,,3.297357015,,38928341,906.8200466,ourworldindata.org
210,AFG,2020-07-20,174,35475,17,1181,,,3.329105004,,38928341,911.2897978,ourworldindata.org
209,AFG,2020-07-21,140,35615,5,1186,,,3.33005756,,38928341,914.8861494,ourworldindata.org
208,AFG,2020-07-22,112,35727,4,1190,,,3.33081423,,38928341,917.7632306,ourworldindata.org
207,AFG,2020-07-23,188,35915,21,1211,,,3.371850202,,38928341,922.592617,ourworldindata.org
206,AFG,2020-07-24,13,35928,0,1211,,,3.370630149,,38928341,922.926564,ourworldindata.org
205,AFG,2020-07-25,108,36036,35,1246,,,3.457653458,,38928341,925.7008923,ourworldindata.org
204,AFG,2020-07-26,121,36157,13,1259,,,3.482036673,,38928341,928.8091676,ourworldindata.org
203,AFG,2020-07-27,106,36263,10,1269,,,3.499434685,,38928341,931.5321195,ourworldindata.org
202,AFG,2020-07-28,105,36368,1,1270,,,3.49208095,,38928341,934.2293832,ourworldindata.org
201,AFG,2020-07-29,103,36471,1,1271,,,3.484960654,,38928341,936.8752704,ourworldindata.org
200,AFG,2020-07-30,0,36471,0,1271,,,3.484960654,,38928341,936.8752704,ourworldindata.org
199,AFG,2020-07-31,71,36542,0,1271,,,3.478189481,,38928341,938.6991344,ourworldindata.org
198,AFG,2020-08-01,168,36710,12,1283,,,3.494960501,,38928341,943.0147563,ourworldindata.org
197,AFG,2020-08-02,0,36710,0,1283,,,3.494960501,,38928341,943.0147563,ourworldindata.org
196,AFG,2020-08-03,0,36710,1,1284,,,3.497684555,,38928341,943.0147563,ourworldindata.org
195,AFG,2020-08-04,37,36747,4,1288,,,3.505048031,,38928341,943.9652206,ourworldindata.org
194,AFG,2020-08-05,82,36829,6,1294,,,3.513535529,,38928341,946.0716551,ourworldindata.org
193,AFG,2020-08-06,67,36896,4,1298,,,3.517996531,,38928341,947.7927662,ourworldindata.org
192,AFG,2020-08-07,41,36937,0,1298,,,3.514091561,,38928341,948.8459834,ourworldindata.org
191,AFG,2020-08-08,78,37015,9,1307,,,3.531000946,,38928341,950.849665,ourworldindata.org
190,AFG,2020-08-09,39,37054,5,1312,,,3.540778324,,38928341,951.8515058,ourworldindata.org
189,AFG,2020-08-10,0,37054,0,1312,,,3.540778324,,38928341,951.8515058,ourworldindata.org
188,AFG,2020-08-11,0,37054,0,1312,,,3.540778324,,38928341,951.8515058,ourworldindata.org
187,AFG,2020-08-12,215,37269,32,1344,,,3.60621428,,38928341,957.3744743,ourworldindata.org
186,AFG,2020-08-13,76,37345,10,1354,,,3.625652698,,38928341,959.3267794,ourworldindata.org
185,AFG,2020-08-14,79,37424,9,1363,,,3.642047884,,38928341,961.3561492,ourworldindata.org
184,AFG,2020-08-15,7,37431,0,1363,,,3.641366782,,38928341,961.5359668,ourworldindata.org
183,AFG,2020-08-16,120,37551,7,1370,,,3.648371548,,38928341,964.6185539,ourworldindata.org
182,AFG,2020-08-17,45,37596,5,1375,,,3.657303969,,38928341,965.774524,ourworldindata.org
181,AFG,2020-08-18,3,37599,0,1375,,,3.657012155,,38928341,965.8515887,ourworldindata.org
180,AFG,2020-08-19,0,37599,0,1375,,,3.657012155,,38928341,965.8515887,ourworldindata.org
179,AFG,2020-08-20,160,37759,8,1383,,,3.662702932,,38928341,969.9617048,ourworldindata.org
178,AFG,2020-08-21,97,37856,2,1385,,,3.658601014,,38928341,972.4534626,ourworldindata.org
177,AFG,2020-08-22,38,37894,0,1385,,,3.654932179,,38928341,973.4296152,ourworldindata.org
176,AFG,2020-08-23,105,37999,2,1387,,,3.650096055,,38928341,976.1268789,ourworldindata.org
175,AFG,2020-08-24,0,37999,0,1387,,,3.650096055,,38928341,976.1268789,ourworldindata.org
174,AFG,2020-08-25,71,38070,10,1397,,,3.669556081,,38928341,977.9507429,ourworldindata.org
173,AFG,2020-08-26,1,38071,0,1397,,,3.669459694,,38928341,977.9764311,ourworldindata.org
172,AFG,2020-08-27,55,38126,4,1401,,,3.674657714,,38928341,979.3892835,ourworldindata.org
171,AFG,2020-08-28,3,38129,0,1401,,,3.674368591,,38928341,979.4663482,ourworldindata.org
170,AFG,2020-08-29,11,38140,1,1402,,,3.675930781,,38928341,979.7489187,ourworldindata.org
169,AFG,2020-08-30,3,38143,0,1402,,,3.675641664,,38928341,979.8259833,ourworldindata.org
168,AFG,2020-08-31,19,38162,0,1402,,,3.673811645,,38928341,980.3140596,ourworldindata.org
575,AGO,2020-03-22,2,2,0,0,,,0,,32866268,0.060852665,ourworldindata.org
574,AGO,2020-03-23,0,2,0,0,,,0,,32866268,0.060852665,ourworldindata.org
573,AGO,2020-03-24,0,2,0,0,,,0,,32866268,0.060852665,ourworldindata.org
572,AGO,2020-03-25,0,2,0,0,,,0,,32866268,0.060852665,ourworldindata.org
571,AGO,2020-03-26,0,2,0,0,,,0,,32866268,0.060852665,ourworldindata.org
570,AGO,2020-03-27,1,3,0,0,,,0,,32866268,0.091278998,ourworldindata.org
569,AGO,2020-03-28,1,4,0,0,,,0,,32866268,0.12170533,ourworldindata.org
568,AGO,2020-03-29,0,4,0,0,,,0,,32866268,0.12170533,ourworldindata.org
567,AGO,2020-03-30,3,7,2,2,,,28.57142857,,32866268,0.212984328,ourworldindata.org
566,AGO,2020-03-31,0,7,0,2,,,28.57142857,,32866268,0.212984328,ourworldindata.org
565,AGO,2020-04-01,0,7,0,2,,,28.57142857,,32866268,0.212984328,ourworldindata.org
564,AGO,2020-04-02,1,8,0,2,,,25,,32866268,0.24341066,ourworldindata.org
563,AGO,2020-04-03,0,8,0,2,,,25,,32866268,0.24341066,ourworldindata.org
562,AGO,2020-04-04,0,8,0,2,,,25,,32866268,0.24341066,ourworldindata.org
561,AGO,2020-04-05,2,10,0,2,,,20,,32866268,0.304263326,ourworldindata.org
560,AGO,2020-04-06,4,14,0,2,,,14.28571429,,32866268,0.425968656,ourworldindata.org
559,AGO,2020-04-07,2,16,0,2,,,12.5,,32866268,0.486821321,ourworldindata.org
558,AGO,2020-04-08,1,17,0,2,,,11.76470588,,32866268,0.517247653,ourworldindata.org
557,AGO,2020-04-09,2,19,0,2,,,10.52631579,,32866268,0.578100319,ourworldindata.org
556,AGO,2020-04-10,0,19,0,2,,,10.52631579,,32866268,0.578100319,ourworldindata.org
555,AGO,2020-04-11,0,19,0,2,,,10.52631579,,32866268,0.578100319,ourworldindata.org
554,AGO,2020-04-12,0,19,0,2,,,10.52631579,,32866268,0.578100319,ourworldindata.org
553,AGO,2020-04-13,0,19,0,2,,,10.52631579,,32866268,0.578100319,ourworldindata.org
552,AGO,2020-04-14,0,19,0,2,,,10.52631579,,32866268,0.578100319,ourworldindata.org
551,AGO,2020-04-15,0,19,0,2,,,10.52631579,,32866268,0.578100319,ourworldindata.org
550,AGO,2020-04-16,0,19,0,2,,,10.52631579,,32866268,0.578100319,ourworldindata.org
549,AGO,2020-04-17,0,19,0,2,,,10.52631579,,32866268,0.578100319,ourworldindata.org
548,AGO,2020-04-18,0,19,0,2,,,10.52631579,,32866268,0.578100319,ourworldindata.org
547,AGO,2020-04-19,5,24,0,2,,,8.333333333,,32866268,0.730231981,ourworldindata.org
546,AGO,2020-04-20,0,24,0,2,,,8.333333333,,32866268,0.730231981,ourworldindata.org
545,AGO,2020-04-21,0,24,0,2,,,8.333333333,,32866268,0.730231981,ourworldindata.org
544,AGO,2020-04-22,0,24,0,2,,,8.333333333,,32866268,0.730231981,ourworldindata.org
543,AGO,2020-04-23,0,24,0,2,,,8.333333333,,32866268,0.730231981,ourworldindata.org
542,AGO,2020-04-24,1,25,0,2,,,8,,32866268,0.760658314,ourworldindata.org
541,AGO,2020-04-25,0,25,0,2,,,8,,32866268,0.760658314,ourworldindata.org
540,AGO,2020-04-26,0,25,0,2,,,8,,32866268,0.760658314,ourworldindata.org
539,AGO,2020-04-27,1,26,0,2,,,7.692307692,,32866268,0.791084646,ourworldindata.org
538,AGO,2020-04-28,1,27,0,2,,,7.407407407,,32866268,0.821510979,ourworldindata.org
537,AGO,2020-04-29,0,27,0,2,,,7.407407407,,32866268,0.821510979,ourworldindata.org
536,AGO,2020-04-30,0,27,0,2,,,7.407407407,,32866268,0.821510979,ourworldindata.org
535,AGO,2020-05-01,0,27,0,2,,,7.407407407,,32866268,0.821510979,ourworldindata.org
534,AGO,2020-05-02,2,29,0,2,,,6.896551724,,32866268,0.882363644,ourworldindata.org
533,AGO,2020-05-03,6,35,0,2,,,5.714285714,,32866268,1.064921639,ourworldindata.org
532,AGO,2020-05-04,0,35,0,2,,,5.714285714,,32866268,1.064921639,ourworldindata.org
531,AGO,2020-05-05,0,35,0,2,,,5.714285714,,32866268,1.064921639,ourworldindata.org
530,AGO,2020-05-06,1,36,0,2,,,5.555555556,,32866268,1.095347972,ourworldindata.org
529,AGO,2020-05-07,0,36,0,2,,,5.555555556,,32866268,1.095347972,ourworldindata.org
528,AGO,2020-05-08,0,36,0,2,,,5.555555556,,32866268,1.095347972,ourworldindata.org
527,AGO,2020-05-09,7,43,0,2,,,4.651162791,,32866268,1.3083323,ourworldindata.org
526,AGO,2020-05-10,0,43,0,2,,,4.651162791,,32866268,1.3083323,ourworldindata.org
525,AGO,2020-05-11,2,45,0,2,,,4.444444444,,32866268,1.369184965,ourworldindata.org
524,AGO,2020-05-12,0,45,0,2,,,4.444444444,,32866268,1.369184965,ourworldindata.org
523,AGO,2020-05-13,0,45,0,2,,,4.444444444,,32866268,1.369184965,ourworldindata.org
522,AGO,2020-05-14,0,45,0,2,,,4.444444444,,32866268,1.369184965,ourworldindata.org
521,AGO,2020-05-15,3,48,0,2,,,4.166666667,,32866268,1.460463963,ourworldindata.org
520,AGO,2020-05-16,0,48,0,2,,,4.166666667,,32866268,1.460463963,ourworldindata.org
519,AGO,2020-05-17,0,48,0,2,,,4.166666667,,32866268,1.460463963,ourworldindata.org
518,AGO,2020-05-18,0,48,0,2,,,4.166666667,,32866268,1.460463963,ourworldindata.org
517,AGO,2020-05-19,0,48,0,2,,,4.166666667,,32866268,1.460463963,ourworldindata.org
516,AGO,2020-05-20,2,50,0,2,,,4,,32866268,1.521316628,ourworldindata.org
515,AGO,2020-05-21,2,52,1,3,,,5.769230769,,32866268,1.582169293,ourworldindata.org
514,AGO,2020-05-22,6,58,0,3,,,5.172413793,,32866268,1.764727288,ourworldindata.org
513,AGO,2020-05-23,2,60,0,3,,,5,,32866268,1.825579953,ourworldindata.org
512,AGO,2020-05-24,0,60,0,3,,,5,,32866268,1.825579953,ourworldindata.org
511,AGO,2020-05-25,9,69,1,4,,,5.797101449,,32866268,2.099416946,ourworldindata.org
510,AGO,2020-05-26,0,69,0,4,,,5.797101449,,32866268,2.099416946,ourworldindata.org
509,AGO,2020-05-27,2,71,0,4,,,5.633802817,,32866268,2.160269611,ourworldindata.org
508,AGO,2020-05-28,0,71,0,4,,,5.633802817,,32866268,2.160269611,ourworldindata.org
507,AGO,2020-05-29,2,73,0,4,,,5.479452055,,32866268,2.221122276,ourworldindata.org
506,AGO,2020-05-30,4,77,0,4,,,5.194805195,,32866268,2.342827607,ourworldindata.org
505,AGO,2020-05-31,7,84,0,4,,,4.761904762,,32866268,2.555811935,ourworldindata.org
504,AGO,2020-06-01,2,86,0,4,,,4.651162791,,32866268,2.6166646,ourworldindata.org
503,AGO,2020-06-02,0,86,0,4,,,4.651162791,,32866268,2.6166646,ourworldindata.org
502,AGO,2020-06-03,0,86,0,4,,,4.651162791,,32866268,2.6166646,ourworldindata.org
501,AGO,2020-06-04,0,86,0,4,,,4.651162791,,32866268,2.6166646,ourworldindata.org
500,AGO,2020-06-05,0,86,0,4,,,4.651162791,,32866268,2.6166646,ourworldindata.org
499,AGO,2020-06-06,0,86,0,4,,,4.651162791,,32866268,2.6166646,ourworldindata.org
498,AGO,2020-06-07,0,86,0,4,,,4.651162791,,32866268,2.6166646,ourworldindata.org
497,AGO,2020-06-08,5,91,0,4,,,4.395604396,,32866268,2.768796262,ourworldindata.org
496,AGO,2020-06-09,1,92,0,4,,,4.347826087,,32866268,2.799222595,ourworldindata.org
495,AGO,2020-06-10,4,96,0,4,,,4.166666667,,32866268,2.920927925,ourworldindata.org
494,AGO,2020-06-11,17,113,0,4,,,3.539823009,,32866268,3.438175579,ourworldindata.org
493,AGO,2020-06-12,5,118,1,5,,,4.237288136,,32866268,3.590307241,ourworldindata.org
492,AGO,2020-06-13,12,130,0,5,,,3.846153846,,32866268,3.955423232,ourworldindata.org
491,AGO,2020-06-14,8,138,1,6,,,4.347826087,,32866268,4.198833893,ourworldindata.org
490,AGO,2020-06-15,2,140,0,6,,,4.285714286,,32866268,4.259686558,ourworldindata.org
489,AGO,2020-06-16,2,142,0,6,,,4.225352113,,32866268,4.320539223,ourworldindata.org
488,AGO,2020-06-17,0,142,0,6,,,4.225352113,,32866268,4.320539223,ourworldindata.org
487,AGO,2020-06-18,13,155,1,7,,,4.516129032,,32866268,4.716081546,ourworldindata.org
486,AGO,2020-06-19,0,155,0,7,,,4.516129032,,32866268,4.716081546,ourworldindata.org
485,AGO,2020-06-20,11,166,1,8,,,4.819277108,,32866268,5.050771204,ourworldindata.org
484,AGO,2020-06-21,6,172,0,8,,,4.651162791,,32866268,5.233329199,ourworldindata.org
483,AGO,2020-06-22,4,176,1,9,,,5.113636364,,32866268,5.35503453,ourworldindata.org
482,AGO,2020-06-23,7,183,0,9,,,4.918032787,,32866268,5.568018858,ourworldindata.org
481,AGO,2020-06-24,3,186,1,10,,,5.376344086,,32866268,5.659297855,ourworldindata.org
480,AGO,2020-06-25,3,189,0,10,,,5.291005291,,32866268,5.750576853,ourworldindata.org
479,AGO,2020-06-26,8,197,0,10,,,5.076142132,,32866268,5.993987513,ourworldindata.org
478,AGO,2020-06-27,15,212,0,10,,,4.716981132,,32866268,6.450382502,ourworldindata.org
477,AGO,2020-06-28,32,244,0,10,,,4.098360656,,32866268,7.424025143,ourworldindata.org
476,AGO,2020-06-29,23,267,1,11,,,4.119850187,,32866268,8.123830792,ourworldindata.org
475,AGO,2020-06-30,9,276,0,11,,,3.985507246,,32866268,8.397667785,ourworldindata.org
474,AGO,2020-07-01,8,284,2,13,,,4.577464789,,32866268,8.641078446,ourworldindata.org
473,AGO,2020-07-02,7,291,2,15,,,5.154639175,,32866268,8.854062773,ourworldindata.org
472,AGO,2020-07-03,24,315,2,17,,,5.396825397,,32866268,9.584294755,ourworldindata.org
471,AGO,2020-07-04,13,328,1,18,,,5.487804878,,32866268,9.979837078,ourworldindata.org
470,AGO,2020-07-05,18,346,1,19,,,5.49132948,,32866268,10.52751106,ourworldindata.org
469,AGO,2020-07-06,0,346,0,19,,,5.49132948,,32866268,10.52751106,ourworldindata.org
468,AGO,2020-07-07,7,353,0,19,,,5.382436261,,32866268,10.74049539,ourworldindata.org
467,AGO,2020-07-08,0,353,0,19,,,5.382436261,,32866268,10.74049539,ourworldindata.org
466,AGO,2020-07-09,33,386,2,21,,,5.440414508,,32866268,11.74456437,ourworldindata.org
465,AGO,2020-07-10,10,396,1,22,,,5.555555556,,32866268,12.04882769,ourworldindata.org
464,AGO,2020-07-11,62,458,1,23,,,5.021834061,,32866268,13.93526031,ourworldindata.org
463,AGO,2020-07-12,25,483,2,25,,,5.175983437,,32866268,14.69591862,ourworldindata.org
462,AGO,2020-07-13,23,506,1,26,,,5.138339921,,32866268,15.39572427,ourworldindata.org
461,AGO,2020-07-14,0,506,0,26,,,5.138339921,,32866268,15.39572427,ourworldindata.org
460,AGO,2020-07-15,19,525,0,26,,,4.952380952,,32866268,15.97382459,ourworldindata.org
459,AGO,2020-07-16,51,576,1,27,,,4.6875,,32866268,17.52556755,ourworldindata.org
458,AGO,2020-07-17,31,607,1,28,,,4.612850082,,32866268,18.46878386,ourworldindata.org
457,AGO,2020-07-18,31,638,1,29,,,4.545454545,,32866268,19.41200017,ourworldindata.org
456,AGO,2020-07-19,49,687,0,29,,,4.22125182,,32866268,20.90289047,ourworldindata.org
455,AGO,2020-07-20,18,705,0,29,,,4.113475177,,32866268,21.45056445,ourworldindata.org
454,AGO,2020-07-21,44,749,0,29,,,3.871829105,,32866268,22.78932308,ourworldindata.org
453,AGO,2020-07-22,0,749,0,29,,,3.871829105,,32866268,22.78932308,ourworldindata.org
452,AGO,2020-07-23,30,779,1,30,,,3.851091142,,32866268,23.70211306,ourworldindata.org
451,AGO,2020-07-24,33,812,3,33,,,4.064039409,,32866268,24.70618203,ourworldindata.org
450,AGO,2020-07-25,39,851,0,33,,,3.877790834,,32866268,25.892809,ourworldindata.org
449,AGO,2020-07-26,29,880,2,35,,,3.977272727,,32866268,26.77517265,ourworldindata.org
448,AGO,2020-07-27,50,930,5,40,,,4.301075269,,32866268,28.29648928,ourworldindata.org
447,AGO,2020-07-28,2,932,0,40,,,4.291845494,,32866268,28.35734194,ourworldindata.org
446,AGO,2020-07-29,18,950,1,41,,,4.315789474,,32866268,28.90501593,ourworldindata.org
445,AGO,2020-07-30,50,1000,6,47,,,4.7,,32866268,30.42633255,ourworldindata.org
444,AGO,2020-07-31,78,1078,1,48,,,4.452690167,,32866268,32.79958649,ourworldindata.org
443,AGO,2020-08-01,31,1109,3,51,,,4.598737601,,32866268,33.7428028,ourworldindata.org
442,AGO,2020-08-02,5,1114,1,52,,,4.667863555,,32866268,33.89493447,ourworldindata.org
441,AGO,2020-08-03,34,1148,0,52,,,4.529616725,,32866268,34.92942977,ourworldindata.org
440,AGO,2020-08-04,16,1164,2,54,,,4.639175258,,32866268,35.41625109,ourworldindata.org
439,AGO,2020-08-05,0,1164,0,54,,,4.639175258,,32866268,35.41625109,ourworldindata.org
438,AGO,2020-08-06,180,1344,5,59,,,4.389880952,,32866268,40.89299095,ourworldindata.org
437,AGO,2020-08-07,51,1395,3,62,,,4.444444444,,32866268,42.44473391,ourworldindata.org
436,AGO,2020-08-08,88,1483,2,64,,,4.315576534,,32866268,45.12225118,ourworldindata.org
435,AGO,2020-08-09,0,1483,0,64,,,4.315576534,,32866268,45.12225118,ourworldindata.org
434,AGO,2020-08-10,89,1572,6,70,,,4.452926209,,32866268,47.83019478,ourworldindata.org
